Concurso,Data do Sorteio,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Ganhadores 6 acertos,Cidade / UF,Rateio 6 acertos,Ganhadores 5 acertos,Cidade/UF 5 acertos,Rateio 5 acertos,Ganhadores 4 acertos,Cidade/UF 4 acertos,Rateio 4 acertos,Acumulado 6 acertos,Arrecadação Total,Estimativa prêmio,Acumulado Sorteio Especial Mega da Virada,Observação
633,22/01/2005,05,11,22,27,46,50,0,,0.0,58,,11744.77,3524,,192.57,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso: R$3.500.000,00 (TRÊS MILHÕES E QUINHENTOS MIL REAIS)."
634,26/01/2005,10,13,24,41,42,56,0,,0.0,54,,11854.27,3752,,169.97,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso: R$9.000.000,00 (NOVE MILHÕES DE REAIS)."
635,29/01/2005,08,20,26,37,42,49,0,,0.0,58,,16456.84,3646,,260.8,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso: R$11.000.000,00 (ONZE MILHÕES DE REAIS)."
636,02/02/2005,26,28,30,32,34,50,0,,0.0,74,,12762.47,3170,,296.79,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso: R$ 13.000.000,00 (TREZE MILHÕES DE REAIS)."
637,05/02/2005,11,18,43,48,52,58,0,,0.0,29,,38451.69,3560,,312.04,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$15.000.000,00 - QUINZE MILHÕES DE REAIS!"
638,12/02/2005,10,11,36,41,42,50,0,,0.0,65,,22677.35,4518,,325.03,,0.0,0.0,,"ACUMULOU! Estimativa de prêmio (SENA) próximo concurso: R$18.000.000,00 (DEZOITO MILHÕES DE REAIS)."
639,16/02/2005,13,35,39,45,51,60,0,,0.0,72,,17653.96,5473,,231.37,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso: R$28.000.000,00 (VINTE E OITO MILHÕES DE REAIS)."
640,19/02/2005,12,19,42,46,59,60,0,,0.0,129,,14012.81,8094,,222.49,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso: R$31.000.000,00 (TRINTA E UM MILHÕES DE REAIS)."
641,23/02/2005,01,09,13,17,33,34,1,,31923289.19,366,,5766.38,20840,,100.89,,0.0,0.0,,"Estimativa de prêmio (SENA) para o próximo concurso: R$1.000.000,00."
642,26/02/2005,17,36,40,44,51,56,0,,0.0,28,,22758.8,1988,,319.34,,0.0,0.0,,"ACUMULOU!! Estimativa de prêmio (SENA) PRÓXIMO CONCURSO: R$2.000.000,00. Dois milhões de reais."
643,02/03/2005,14,24,37,40,42,45,0,,0.0,41,,15663.14,2694,,237.48,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso: R$3.500.000,00."
644,05/03/2005,14,27,29,31,34,57,0,,0.0,81,,10667.36,4433,,194.17,,0.0,0.0,,"ACUMULOU!! Estimativa de prêmio (SENA) próximo concurso: R$13.000.000,00. Treze Milhões de Reais."
645,09/03/2005,03,24,48,52,53,54,0,,0.0,39,,27310.11,4345,,244.2,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$15.000.000,00 (QUINZE MILHÕES DE REAIS)."
646,12/03/2005,10,13,32,47,49,60,0,,0.0,79,,16079.41,6173,,205.0,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$17.000.000,00 (DEZESSETE MILHÕES DE REAIS)."
647,16/03/2005,11,12,14,19,54,56,1,,17603353.15,50,,25009.18,5432,,229.34,,0.0,0.0,,"Estimativa de prêmio (SENA) para o próximo concurso: R$1.000.000,00 (HUM MILHÃO DE REAIS)."
648,19/03/2005,05,23,29,42,45,48,3,,361199.61,139,,4454.67,4869,,126.69,,0.0,0.0,,"Estimativa de prêmio (Sena) para o próximo concurso: R$ 1.000.000,00."
649,23/03/2005,09,24,33,41,48,54,0,,0.0,31,,15748.23,2156,,225.57,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso: R$8.000.000,00 (OITO MILHÕES DE REAIS)."
650,26/03/2005,10,24,25,29,53,59,0,,0.0,29,,24322.62,2765,,254.15,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso: R$9.000.000,00 (NOVE MILHÕES DE REAIS)."
651,30/03/2005,26,28,39,45,48,60,0,,0.0,36,,24882.92,4356,,204.86,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso: R$11.000.000,00 (ONZE MILHÕES DE REAIS)."
652,02/04/2005,10,18,20,24,56,57,0,,0.0,41,,27383.54,3874,,288.71,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso: R$13.000.000,00 (TREZE MILHÕES DE REAIS)."
653,06/04/2005,05,09,19,24,31,34,0,,0.0,74,,14994.32,6274,,176.18,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$16.000.000,00 (DEZESSEIS MILHÕES DE REAIS)."
654,09/04/2005,06,10,11,40,41,56,1,,15767596.35,66,,20244.14,4745,,280.52,,0.0,0.0,,"Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 13/04/2005: R$8.000.000,00 (OITO MILHÕES DE REAIS)."
655,13/04/2005,01,26,37,39,43,48,0,,0.0,23,,33457.53,2722,,281.64,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 16/04/2005: R$9.000.000,00 (NOVE MILHÕES DE REAIS)."
656,16/04/2005,35,36,37,46,51,59,0,,0.0,24,,42026.73,2623,,383.08,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 20/04/2005: R$11.000.000,00 (ONZE MILHÕES DE REAIS)."
657,20/04/2005,16,20,33,58,59,60,1,,11354235.39,56,,18168.36,3995,,253.72,,0.0,0.0,,"Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 23/04/2005: R$1.000.000,00."
658,23/04/2005,03,06,11,20,36,41,0,,0.0,31,,18418.26,2883,,197.3,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 27/04/2005: R$2.000.000,00."
659,27/04/2005,14,29,34,40,51,52,0,,0.0,22,,27222.16,1390,,429.22,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 30/04/2005: R$9.000.000,00."
660,30/04/2005,05,11,38,46,53,54,0,,0.0,58,,16751.0,4204,,230.23,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 04/05/2005: R$10.000.000,00 (Dez milhões de reais)."
661,04/05/2005,04,27,36,40,42,55,0,,0.0,64,,15130.77,4211,,229.09,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 07/05/2005: R$12.000.000,00."
662,07/05/2005,04,18,23,25,56,60,0,,0.0,79,,14974.99,5525,,213.31,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 11/05/2005: R$14.000.000,00."
663,11/05/2005,01,27,30,49,51,55,0,,0.0,64,,17649.82,4020,,279.93,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 14/05/2005: R$17.000.000,00."
664,14/05/2005,01,12,36,38,55,59,0,,0.0,74,,18450.77,4971,,273.62,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 18/05/2005: R$26.000.000,00."
665,18/05/2005,07,08,18,25,47,48,0,,0.0,185,,8538.56,10055,,156.51,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 21/05/2005: R$30.000.000,00 (TRINTA MILHÕES DE REAIS)."
666,21/05/2005,07,16,26,29,45,55,0,,0.0,77,,26923.37,8122,,254.29,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 25/05/2005: R$34.000.000,00."
667,25/05/2005,01,04,05,16,23,49,1,,34263173.55,203,,11296.7,15283,,149.48,,0.0,0.0,,"Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 28/05/2005: R$1.000.000,00."
668,28/05/2005,01,02,14,33,49,56,0,,0.0,53,,11007.74,2814,,206.54,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 01/06/2005: R$2.000.000,00."
669,01/06/2005,07,24,27,40,41,49,1,,2170216.15,32,,20522.3,2427,,269.57,,0.0,0.0,,"Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 04/06/2005: R$10.000.000,00."
670,04/06/2005,22,37,42,48,58,59,0,,0.0,24,,43085.53,2895,,355.84,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 08/06/2005: R$12.000.000,00."
671,08/06/2005,09,16,27,38,39,51,0,,0.0,67,,16609.7,4259,,260.3,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 11/06/2005: R$15.000.000,00."
672,11/06/2005,24,28,34,38,43,53,0,,0.0,54,,24277.19,4411,,296.08,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 15/06/2005: R$17.000.000,00. Sorteios dias 13 e 14/06 serão em Martinópolis/SP."
673,15/06/2005,06,11,20,34,37,40,0,,0.0,72,,17523.73,4792,,262.3,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 18/06/2005: R$20.000.000,00."
674,18/06/2005,18,22,29,32,38,42,0,,0.0,96,,16070.11,5586,,275.14,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 22/06/2005: R$30.000.000,00."
675,22/06/2005,24,25,30,42,43,50,0,,0.0,67,,26180.7,5204,,335.79,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 25/06/2005: R$35.000.000,00."
676,25/06/2005,09,15,32,41,42,49,0,,0.0,94,,22081.78,7583,,272.69,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 29/06/2005: R$38.000.000,00."
677,29/06/2005,08,10,25,32,48,55,0,,0.0,284,,8422.82,12803,,186.14,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 02/07/2005: R$43.000.000,00 (QUARENTA E TRÊS MILHÕES DE REAIS)."
678,02/07/2005,14,31,40,42,44,46,0,,0.0,115,,28311.43,9797,,331.07,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 06/07/2005: R$50.000.000,00 (CINQÜENTA MILHÕES DE REAIS)."
679,06/07/2005,03,21,25,37,54,58,1,,51890452.61,448,,9610.91,22087,,194.2,,0.0,0.0,,"Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 09/07/2005: R$20.000.000,00."
680,09/07/2005,02,03,05,22,26,44,0,,0.0,188,,7276.69,11222,,121.45,,0.0,0.0,,"ACUMULOU. Estimativa de prêmio (sena) para o próximo concurso a ser realizado em 13/07/2005: R$22.000.000,00."
681,13/07/2005,21,25,38,53,58,59,0,,0.0,62,,23695.09,5210,,280.91,,0.0,0.0,,"ACUMULOU. Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 16/07/2005: R$25.000.000,00."
682,16/07/2005,04,27,36,37,47,60,0,,0.0,62,,25832.17,5647,,282.55,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 20/07/2005: R$27.000.000,00."
683,20/07/2005,02,11,12,35,40,43,0,,0.0,79,,19666.04,5680,,272.49,,0.0,0.0,,"ACUMULOU. Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 23/07/2005: R$31.000.000,00."
684,23/07/2005,17,19,33,37,40,50,0,,0.0,81,,22483.66,7103,,255.42,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 27/07/2005: R$44.000.000,00."
685,27/07/2005,05,12,27,33,43,56,1,,44331219.78,347,,6029.62,15404,,135.32,,0.0,0.0,,"Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 30/07/2005: R$1.000.000,00."
686,30/07/2005,04,05,15,26,33,54,0,,0.0,47,,15221.72,3901,,182.71,,0.0,0.0,,"ACUMULOU! Estimativa de prêmio (sena) para o  próximo concurso, a ser realizado em 03/08/2005: R$2.000.000,00."
687,03/08/2005,01,07,14,41,48,59,0,,0.0,28,,25839.62,2887,,249.66,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 06/08/2005: R$4.000.000,00."
688,06/08/2005,11,21,30,35,47,52,0,,0.0,38,,23920.89,2757,,328.45,,0.0,0.0,,"ACUMULOU! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 10/08/2005: R$5.500.000,00."
689,10/08/2005,06,07,31,49,51,60,0,,0.0,29,,30336.11,2998,,292.33,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 13/08/2005: R$14.000.000,00."
690,13/08/2005,08,12,15,41,47,53,0,,0.0,90,,13225.5,5446,,217.74,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 17/08/2005: R$16.000.000,00."
691,17/08/2005,08,16,37,50,55,58,0,,0.0,54,,20629.58,3896,,284.85,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 20/08/2005: R$19.000.000,00."
692,20/08/2005,11,18,33,57,58,60,0,,0.0,71,,18365.13,4995,,260.06,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 24/082005: R$21.000.000,00."
693,24/08/2005,13,14,17,31,41,50,0,,0.0,152,,8909.82,7170,,188.18,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 27/08/2005: R$24.000.000,00."
694,27/08/2005,15,19,29,37,41,53,0,,0.0,114,,13859.26,7087,,222.1,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 31/08/2005: R$34.000.000,00."
695,31/08/2005,06,11,13,21,40,52,0,,0.0,76,,22217.91,6333,,265.62,,0.0,0.0,,"ACUMULOU! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 03/09/2005: R$39.000.000,00."
696,03/09/2005,09,16,34,37,53,57,2,,19251302.49,195,,10613.53,10814,,190.66,,0.0,0.0,,"Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 10/09/2005: R$1.500.000,00."
697,10/09/2005,28,31,32,35,51,53,0,,0.0,27,,33337.57,2895,,309.74,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 14/09/2005: R$3.000.000,00."
698,14/09/2005,08,12,22,27,43,55,0,,0.0,43,,16354.69,3981,,175.99,,0.0,0.0,,"Acumulou!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 17/09/2005: R$4.500.000,00. INFORMAMOS QUE EM RAZÃO DE PROBLEMAS TÉCNICOS, O SORTEIO DO CONCURSO 699 FOI ADIADO PARA 19/09, ÀS 20HS EM PORTO ALEGRE."
699,19/09/2005,17,23,48,50,53,54,0,,0.0,54,,16259.09,3752,,233.13,,0.0,0.0,,"ACUMULOU. Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 21/09/2005: R$14.000.000,00."
700,21/09/2005,02,03,14,24,31,40,0,,0.0,53,,17991.31,3584,,265.04,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 24/09/2005: R$16.000.000,00."
701,24/09/2005,01,13,23,31,48,60,0,,0.0,103,,11253.13,5623,,205.35,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 28/09/2005: R$18.000.000,00."
702,28/09/2005,01,18,45,56,57,58,0,,0.0,47,,22868.49,3663,,292.31,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 01/10/2005: R$20.000.000,00."
703,01/10/2005,02,11,24,27,30,45,0,,0.0,123,,10767.16,7343,,179.68,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 05/10/2005: R$22.000.000,00."
704,05/10/2005,02,04,18,27,34,50,0,,0.0,56,,22659.95,5784,,218.56,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 08/10/2005: R$32.000.000,00."
705,08/10/2005,03,11,13,15,26,43,0,,0.0,144,,11780.58,11514,,146.78,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 15/10/2005: R$36.000.000,00."
706,15/10/2005,02,07,10,17,22,60,0,,0.0,282,,7866.56,15980,,138.3,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 19/10/2005: R$40.000.000,00."
707,19/10/2005,01,08,10,36,43,51,2,,19919975.72,140,,14306.28,12461,,160.12,,0.0,0.0,,"Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 22/10/2005: R$1.500.000,00."
708,22/10/2005,07,09,13,39,45,47,0,,0.0,102,,6567.35,5998,,111.26,,0.0,0.0,,"Acumulou!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 26/10/2005: R$2.000.000,00."
709,26/10/2005,04,06,09,22,29,44,0,,0.0,106,,5881.47,5202,,119.39,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 29/10/2005: R$13.000.000,00."
710,29/10/2005,05,25,34,39,46,49,0,,0.0,48,,21483.28,4608,,222.94,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 05/11/2005: R$15.000.000,00."
711,05/11/2005,05,10,33,40,41,59,0,,0.0,79,,18118.11,5840,,244.16,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 09/11/2005: R$17.000.000,00."
712,09/11/2005,07,08,35,43,53,58,0,,0.0,97,,12122.15,5637,,207.81,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 12/11/2005: R$20.000.000,00."
713,12/11/2005,01,12,16,26,46,54,0,,0.0,67,,20438.81,5838,,233.68,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 16/11/2005: R$22.000.000,00."
714,16/11/2005,07,08,17,35,39,53,0,,0.0,113,,9766.45,10955,,100.36,,0.0,0.0,,"ACUMULOU! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 19/11/2005: R$32.000.000,00"
715,19/11/2005,04,12,24,33,36,54,3,,10825809.33,237,,6910.89,13134,,124.24,,0.0,0.0,,"Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 23/11/2005: R$1.000.000,00."
716,23/11/2005,02,07,16,29,32,50,1,,945382.75,37,,14600.51,2512,,214.25,,0.0,0.0,,"Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 26/11/2005: R$1.000.000,00."
717,26/11/2005,06,17,23,28,35,41,0,,0.0,68,,8956.76,3816,,159.0,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 30/11/2005: R$2.000.000,00."
718,30/11/2005,07,21,33,35,39,58,0,,0.0,41,,13759.23,2893,,194.26,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 03/12/2005: R$3.000.000,00."
719,03/12/2005,03,32,37,39,47,53,0,,0.0,63,,12737.0,3553,,225.0,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 07/12/2005: R$10.000.000,00."
720,07/12/2005,12,31,44,51,54,56,0,,0.0,20,,45658.99,2606,,349.09,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso a ser realizado em 10/12/2005: R$12.000.000,00."
721,10/12/2005,03,14,23,25,36,55,0,,0.0,99,,11025.33,6723,,161.75,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 14/12/2005: R$14.000.000,00."
722,14/12/2005,09,18,36,44,57,60,0,,0.0,85,,12704.05,5334,,201.68,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 17/12/2005: R$16.000.000,00."
723,17/12/2005,01,06,16,36,50,52,0,,0.0,49,,25242.04,4000,,308.05,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 21/12/2005: R$18.000.000,00."
724,21/12/2005,17,27,34,48,51,55,0,,0.0,102,,12537.87,6190,,205.82,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 31/12/2005, às 22 horas: R$30.000.000,00."
725,31/12/2005,03,09,35,37,41,49,2,,15815987.63,343,,10298.59,20451,,172.08,,0.0,0.0,,"Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 04/01/2006: R$1.000.000,00."
726,04/01/2006,01,05,07,37,40,47,0,,0.0,35,,15459.49,2838,,189.94,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 07/01/2006: R$2.000.000,00."
727,07/01/2006,04,12,14,30,42,59,0,,0.0,29,,25008.46,2688,,268.79,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 11/01/2006: R$3.000.000,00."
728,11/01/2006,08,13,24,32,42,44,0,,0.0,81,,8575.31,5381,,128.59,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 14/01/2006: R$5.000.000,00."
729,14/01/2006,05,18,33,43,56,57,1,,4969519.9,51,,17231.34,5041,,173.67,,0.0,0.0,,"Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 18/01/2006: R$9.000.000,00."
730,18/01/2006,02,15,16,45,50,54,0,,0.0,34,,23412.97,2824,,280.82,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 21/01/2006: R$11.000.000,00."
731,21/01/2006,06,15,16,23,28,35,0,,0.0,88,,11554.63,6659,,152.12,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 25/01/2006: R$13.000.000,00."
732,25/01/2006,06,17,19,49,50,53,0,,0.0,65,,14610.54,4196,,225.48,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 28/01/2006: R$14.000.000,00."
733,28/01/2006,02,12,26,31,43,46,0,,0.0,67,,16737.98,5110,,218.63,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 01/02/2006: R$17.000.000,00."
734,01/02/2006,27,29,43,44,45,54,1,,16726569.98,58,,19354.0,3984,,280.69,,0.0,0.0,,"Estimativa de prêmio (sena) para o próximo concurso a ser realizado em 04/02/2006: R$8.000.000,00."
735,04/02/2006,09,15,38,40,42,52,0,,0.0,33,,27163.91,3043,,293.47,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 08/02/2006: R$9.000.000,00."
736,08/02/2006,01,21,38,41,49,56,0,,0.0,19,,47835.6,2190,,413.44,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 11/02/2006: R$11.000.000,00."
737,11/02/2006,11,12,24,32,33,38,0,,0.0,65,,18730.63,6267,,193.54,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 15/02/2006: R$13.000.000,00."
738,15/02/2006,14,15,26,30,42,54,0,,0.0,47,,26720.69,4178,,299.45,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 18/02/2006: R$16.000.000,00."
739,18/02/2006,06,10,35,45,49,56,0,,0.0,54,,25993.77,4723,,296.08,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 22/02/2006: R$26.000.000,00."
740,22/02/2006,12,16,28,29,47,50,1,,26132814.65,90,,17953.91,6943,,231.85,,0.0,0.0,,"Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 25/02/2006: R$1.000.000,00."
741,25/02/2006,24,26,27,36,39,59,0,,0.0,23,,28453.38,2133,,305.65,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 01/03/2006: R$2.000.000,00."
742,01/03/2006,02,07,17,34,41,50,0,,0.0,25,,14199.0,1622,,218.02,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 04/03/2006: R$3.000.000,00."
743,04/03/2006,20,23,25,32,54,60,0,,0.0,28,,29491.22,2762,,297.84,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 08/03/2006: R$4.500.000,00."
744,08/03/2006,04,12,23,26,39,46,0,,0.0,77,,10441.97,5387,,148.7,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 11/03/2006: R$12.000.000,00."
745,11/03/2006,02,16,21,37,43,57,0,,0.0,134,,8604.62,5262,,218.3,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 15/03/2006: R$14.000.000,00."
746,15/03/2006,01,10,12,25,49,57,2,,6995681.58,114,,10206.52,6686,,173.36,,0.0,0.0,,"Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 18/03/2006: R$1.000.000,00."
747,18/03/2006,02,03,12,21,23,56,0,,0.0,53,,13079.29,4363,,158.28,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 22/03/2006: R$2.500.000,00."
748,22/03/2006,01,02,07,19,35,51,0,,0.0,74,,9080.42,4519,,148.14,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 25/03/2006: R$4.000.000,00."
749,25/03/2006,04,24,47,48,50,57,0,,0.0,31,,26214.36,2669,,303.33,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 29/03/2006: R$11.000.000,00."
750,29/03/2006,10,17,33,42,54,58,0,,0.0,49,,18795.69,3799,,241.51,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 01/04/2006: R$13.000.000,00."
751,01/04/2006,04,07,20,25,38,50,0,,0.0,74,,15221.68,5579,,201.14,,0.0,15000000.0,,
752,05/04/2006,04,23,24,25,29,42,0,,0.0,86,,13022.3,6849,,162.9,,0.0,0.0,,"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 08/04/2006: R$17.000.000,00."
